506546381	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE FIGUEIRO DOS VINHOS		
506884937	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE FREIXO DE ESPADA A CINTA		
506865517	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE GAVIÃO		
506792382	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE MEALHADA		
506840328	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE MESÃO FRIO		
506724530	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE MIRA		
506881784	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE MIRANDELA		
506664686	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE MOIMENTA DA BEIRA		
501206639	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE MOURÃO		
506834166	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE NELAS		
505311313	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE ODEMIRA		
506876330	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE OURIQUE		
506657957	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE PENACOVA		
506811913	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE PONTE DE LIMA	11-12-2003	
507040589	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE REGUENGOS DE MONSARAZ		
506818098	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE RIBEIRA DA PENA	16-12-2003	
511244681	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SANTA CRUZ		
506829138	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SANTA MARTA DE PENAGUIAO		
506882713	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SÁTÃO		
506852032	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SERNANCELHE		
507103742	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SOURE		
506809560	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE SOUSEL		
506806944	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE TABUA		
506753905	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE TAROUCA		
506738914	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE TOMAR		
506822680	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE TONDELA		
506874320	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VALPAÇOS		
506659682	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE VIEIRA DO MINHO		
506730573	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE VILA DO BISPO		
506696464	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE VILA FLOR		
506896625	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VILA NOVA DE CERVEIRA		
506663264	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE VILA NOVA DE FAMALICAO		
506829197	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VILA NOVA DE FOZ COA		
506809323	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VILA NOVA DE PAIVA		
506810267	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VILA POUCA DE AGUIAR	10-12-2003	
506833224	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DE VILA REAL DE SANTO ANTÓNIO		
506770664	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DE VOUZELA		
506780902	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CARTAXO		
506814343	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CONCELHO DE MACAO		
506873412	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CONCELHO DE MONFORTE		
506818837	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CONCELHO DE SILVES	17-12-2003	
506907619	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CONCELHO DE TERRAS DE BOURO		
512063770	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DO CONCELHO DE VILA DO PORTO		
511236425	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO CONCELHO DO PORTO SANTO		
512065837	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DO CORVO		
506659968	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL DO CRATO		
506811662	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CÂMARA MUNICIPAL DO SABUGAL		
506697339	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CAMARA MUNICIPAL MACEDO DE CAVALEIROS		
501663177	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CENTRO MUNICIPAL DE CULTURA E DESENVOLVIMENTO DE VILA VELHA DE RODÃO		
508887780	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CIM DO AVE - COMUNIDADE INTERMUNICIPAL DO AVE		
508831725	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL BEIRA INTERIOR SUL CIM-BIS	12-12-2008	
508787033	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DA LEZÍRIA DO TEJO	07-11-2008	
508047790	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DA REGIÃO DÃO-LAFÕES                              COMUNIDADE INTERMUNICIPA	12-03-2007	
508771935	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DA REGIÃO DE AVEIRO - BAIXO VOUGA	16-10-2008	
508443482	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DA SERRA DA ESTRELA	01-02-2008	
508914400	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DE TRÁS-OS-MONTES (CIM-TM)		
509364390	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO ALENTEJO CENTRAL		
509020690	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO ALTO ALENTEJO		
509761534	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO BAIXO ALENTEJO		
508354617	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO BAIXO MONDEGO (CIM-BM)	04-01-2008	
508779472	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO CÁVADO	30-10-2008	
508779200	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO DOURO	23-10-2008	
508754496	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO MINHO-LIMA	15-12-2008	
507064178	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO PINHAL	24-02-2005	
507929950	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO PINHAL INTERIOR NORTE	13-04-2007	
508509912	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO PINHAL INTERIOR SUL	02-05-2008	
508889910	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE INTERMUNICIPAL DO TÂMEGA E SOUSA		
507010817	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE URBANA DAS BEIRAS	30-06-2004	
507020189	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE URBANA DO DOURO	29-06-2004	
506922332	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE URBANA DO OESTE	29-03-2004	
506864960	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMUNIDADE URBANA DO VALE DO SOUSA	08-03-2004	
507051173	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	COMURBTAMEGA - COMUNIDADE URBANA DO TÂMEGA	15-08-2004	
503712914	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	CORANE - ASSOCIAÇÃO DE DESENVOLVIMENTO DOS CONCELHOS DA RAIA	02-01-1900	
503022934	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	DESTEQUE-ASSOCIAÇÃO PARA O DESENVOLVIMENTO DA TERRA QUENTE	02-01-1900	31/12/2011
508331897	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	DEVAGAR SE VAI LONGE - ASSOCIAÇÃO DE FREGUESIAS DO CONCELHO DE RIO MAIOR 	04-12-2007	31/12/12
503508985	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	DOURO SUPERIOR - ASSOCIAÇÃO DE DESENVOLVIMENTO	02-01-1900	31/12/2011
503632104	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	DUECEIRA - ASSOCIAÇÃO DE DESENVOLVIMENTO DO CEIRA E DUECA	02-01-1900	31/12/2011
506411800	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	EDV ENERGIA - ASSOCIAÇÃO DE ENERGIA DO ENTRE DOURO E VOUGA	30-05-2003	31/12/12
505799618	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ENERAREA - AGÊNCIA REGIONAL DE ENERGIA E AMBIENTE DO INTERIOR	27-09-2001	
505074737	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ENERDURA - AGÊNCIA REGIONAL DE ENERGIA DA ALTA ESTREMADURA	23-10-2000	
504454536	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ENERGAIA - AGENCIA MUNICIPAL DE ENERGIA DE GAIA	02-01-1900	
508789230	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ENTIDADE REGIONAL DE TURISMO DO ALGARVE	20-08-2008	
508808324	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ENTIDADE REGIONAL DE TURISMO DO CENTRO DE PORTUGAL	13-12-2008	
502149248	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	ESDIME - AGÊNCIA PARA O DESENVOLVIMENTO LOCAL NO ALENTEJO SUDOESTE, CRL	28-02-1989	
505361981	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FEDERACAO DAS ASSOCIAÇÕES DO MUNICIPIO DE OLIVEIRA DE AZEMÉIS (FAMOA)	10-04-2001	
512004447	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FEDERAÇÃO DOS MUNICÍPIOS DA ILHA DE SÃO MIGUEL	15-12-1956	
508351952	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FLAVIFOMENTO - ASSOCIAÇÃO PARA O FOMENTO E DESENVOLVIMENTO SUSTENTÁVEL DO MUNICÍPIO DE CHAVES	28-02-2008	
503820547	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FNE-FUNDACAO NOVA EUROPA	26/11/1993	
501119817	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA ALCOFRA	16/12/1988	
508533139	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA CERNADELO	20-12-1988	
508545951	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA CARDANHA	08-04-2008	
507858638	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA CARVA	06-09-2006	
507917588	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA CUMEADA	23-10-2006	
508227348	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA CUMIEIRA	28-06-2007	
509000908	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA GAFANHA DA BOA HORA	20-12-1988	
508634067	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA GRAÇA	01-01-1999	
507877772	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA MAIA	26-09-2006	
509012469	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA MINA	01-01-1999	
508598354	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA ORDEM	19-05-2008	
509002560	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA PONTE DE VAGOS	22-10-1999	
507866029	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA PORTELA	15-09-2006	
508680948	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA PÓVOA	20-12-1988	
507993179	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA PROVA	04-01-2007	
507834542	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA RAPOSEIRA	06-06-2007	
506270599	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA SÉ / LISBOA	19-08-2002	
506884961	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA SÉ / PORTALEGRE	26-03-2004	
507724240	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA SÉ / PORTO	15-05-2006	
506776069	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA SÉ E SÃO PEDRO / ÉVORA	30-12-2003	
509008909	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA SÉ NOVA DE COIMBRA	23-05-1990	
508952000	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DA VILA DO CONCELHO DE MELGAÇO	20-12-1988	
508014905	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DAS MERCES	19-01-2007	
506917037	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE A DOS CUNHADOS / TORRES VEDRAS / LISBOA	27-04-2004	
506893910	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE A DOS FRANCOS / CALDAS DA RAÍNHA / LEIRIA	26-03-2004	
507513738	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE A DOS NEGROS / ÓBIDOS / LEIRIA	22-11-2005	
507681789	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABAÇÃO (SÃO TOMÉ) / GUIMARÃES / BRAGA	20-04-2006	
507718070	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABAÇAS / VILA REAL	15-05-2006	
506994732	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABADE DE NEIVA / BARCELOS / BRAGA	22-06-2004	
507040562	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABADE DE VERMOIM / VILA NOVA DE FAMALICÃO / BRAGA	20-07-2004	
507203917	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABADIM / CABECEIRAS DE BASTO / BRAGA	20-01-2005	
508411971	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABAMBRES	28-12-2007	
508269598	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABEDIM	07-08-2007	
502847190	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABELA / SANTIAGO DO CACÉM / SETÚBAL	16-12-1992	
506786080	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABITUREIRAS / SANTARÉM	30-12-2003	
507531302	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABIUL / POMBAL / LEIRIA	23-12-2005	
507909119	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOADELA	17-10-2006	
507329597	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOBOREIRA / MAÇÃO / SANTARÉM	20-05-2005	
507220463	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOIM / AMARANTE / PORTO	22-02-2005	
501137513	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOIM / FAFE / BRAGA	16-12-1988	
507496787	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOIM DA NÓBREGA / VILA VERDE / BRAGA	21-10-2005	
506992748	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABOIM DAS CHOÇAS / ARCOS DE VALDEVEZ / VIANA DO CASTELO	22-06-2004	
508984009	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABORIM	20-12-1988	
501345515	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRÃ / SANTARÉM	19-12-1988	
507246241	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRAGÃO / PENAFIEL / PORTO	22-02-2005	
507196090	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRANTES (SÃO JOÃO) / ABRANTES / SANTARÉM	20-01-2005	
507007352	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRANTES (SÃO VICENTE) / ABRANTES / SANTARÉM	22-06-2004	
507073479	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRAVESES / VISEU	19-08-2004	
507478975	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABREIRO / MIRANDELA / BRAGANÇA	21-10-2005	
508036887	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRIGADA	05-02-2007	
507888995	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRUNHEIRA	09-10-2006	
506974600	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ABRUNHOSA-A-VELHA / MANGUALDE / VISEU	23-05-2004	
512062714	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ACHADA / NORDESTE / AÇORES	22-06-2001	
511258704	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ACHADAS DA CRUZ / PORTO MONIZ / MADEIRA	21-07-2005	
512066442	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ACHADINHA / NORDESTE / AÇORES	29-11-2001	
507812921	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ACHETE	12-07-2006	
508771986	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AÇOREIRA	20-12-1988	
506895505	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AÇORES / CELORICO DA BEIRA / GUARDA	26-03-2004	
507183738	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADÃES / BARCELOS / BRAGA	23-12-2004	
506586111	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADÃO / GUARDA	26-05-2003	
507144775	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADAÚFE / BRAGA	23-11-2004	
506988007	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADE / ALMEIDA / GUARDA	22-06-2004	
506872130	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADEGANHA / MONCORVO / BRAGANÇA	02-03-2004	
506909301	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADORIGO / TABUAÇO / VISEU	26-03-2004	
507741030	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ADOUFE / VILA REAL	20-12-1988	
501128590	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AFIFE / VIANA DO CASTELO	16-12-1988	
507314395	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AFONSIM / VILA POUCA DE AGUIAR / VILA REAL	22-04-2005	
506818810	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AFONSOEIRO / MONTIJO / SETÚBAL	27-01-2004	
507082346	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGADÃO / ÁGUEDA / AVEIRO	21-09-2004	
506904520	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGILDE / CELORICO DE BASTO / BRAGA	26-03-2004	
508586976	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGRELA	20-12-1988	
507169603	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGRELA / FAFE / BRAGA	23-12-2004	
508638119	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGROBOM	20-12-1988	
506907180	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGROCHÃO / VINHAIS / BRAGANÇA	26-03-2004	
512067511	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA DE ALTO / VILA FRANCA DO CAMPO / AÇORES	06-02-2002	
512067058	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA DE PAU / LAGOA / AÇORES	26-12-2001	
511242050	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA DE PENA / MACHICO / MADEIRA	22-06-2004	
507508858	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA LONGA / SANTO TIRSO / PORTO	22-11-2005	
512066060	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA RETORTA / POVOAÇÃO / AÇORES	29-11-2001	
506966038	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUA REVÉS E CRASTO / VALPAÇOS / VILA REAL	23-05-2004	
507561830	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGUADA DE BAIXO / ÁGUEDA / AVEIRO	19-01-2006	
507038150	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGUADA DE CIMA / ÁGUEDA / AVEIRO	20-07-2004	
507295137	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGUALONGA / PAREDES DE COURA / VIANA DO CASTELO	22-04-2005	
512078106	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGUALVA / PRAIA DA VITÓRIA / AÇORES	26-05-2003	
505827689	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE AGUALVA / SINTRA / LISBOA	29-11-2001	
505455919	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS / PENAMACOR / CASTELO BRANCO	27-04-2001	
507069480	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS BELAS / FERREIRA DO ZÊZERE / SANTARÉM	19-08-2004	
507167619	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS BELAS / SABUGAL / GUARDA	23-12-2004	
507740963	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS BOAS / SATÃO / VISEU	20-12-1988	
506895491	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS FRIAS / CHAVES / VILA REAL	26-03-2004	
506931536	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS SANTAS / MAIA / PORTO	27-04-2004	
507011830	INSTITUTOS PÚBLICOS (ADMINISTRAÇÃO LOCAL)	FREGUESIA DE ÁGUAS SANTAS / PÓVOA DE LANHOSO / BRAGA	22-06-2004	
